contig_id	length	gc_perc	cds_coding_density	checkv_quality	checkv_completeness	checkv_contamination	provirus	checkv_gene_count	checkv_viral_genes	checkv_host_genes	total_votes	genomad_hit	genomad_score	dvf_hit	dvf_score	genomad_taxonomy	genomad_topology	genomad_hallmarks	cds_total	cds_known	cds_unknown	cds_known_pct	phrog_head_packaging	phrog_tail	phrog_lysis	phrog_dna_metabolism	phrog_connector	phrog_integration_excision	phrog_moron_amg	phrog_other	phrog_transcription	trnas	tmrnas	crisprs	inphared_accession	inphared_mash_dist	inphared_hashes	inphared_description	inphared_host	inphared_family	inphared_ref_length	iphop_host_genus	iphop_confidence	iphop_methods	propagate_activity	propagate_cohen_d	propagate_ratio
metaspades_NODE_42633_length_659_cov_1.543046	659	0.43	99.24	Low-quality	1.57	0.0	No	3	2	0	2	1	0.9382	1	0.9339627027511597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	0	0	0	0	2	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_38796_length_709_cov_1.509174	709	0.53	99.72	Low-quality	1.56	0.0	No	1	1	0	2	1	0.9013	1	0.9950788617134094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	ON470603	0.159146	18/1000	Escherichia phage vB_EcoM-720R4	Escherichia	Unclassified	35056	NA	NA	NA	NA	NA	NA
metaspades_NODE_43669_length_647_cov_1.322635	647	0.52	84.39	Low-quality	1.55	0.0	No	3	0	0	2	1	0.9524	1	0.9711871147155762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_12511_length_1681_cov_1.918204	1681	0.38	96.55	Low-quality	1.54	0.0	No	3	1	0	2	1	0.9735	1	0.9997270107269287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	1	2	33.3	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_42950_length_655_cov_2.570000	655	0.62	88.4	Low-quality	1.53	0.0	No	3	0	0	2	1	0.9574	1	0.9998351335525513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	0	2	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_50766_length_576_cov_1.245681	576	0.59	103.82	Low-quality	1.52	0.0	No	2	1	0	2	1	0.9377	1	0.9355839490890503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	0	0	0	2	0	0	0	0	0	0	0	NC_027339	0.178173	12/1000	Enterobacteria phage SfI	Enterobacteria	Unclassified	38389	NA	NA	NA	NA	NA	NA
metaspades_NODE_27200_length_934_cov_1.799772	934	0.4	97.54	Low-quality	1.46	0.0	No	1	1	0	2	1	0.7171	1	0.9992483854293823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_37337_length_730_cov_1.360000	730	0.42	75.34	Low-quality	1.42	0.0	No	2	2	0	2	1	0.9683	1	0.9999086856842041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_15023_length_1470_cov_2.398587	1470	0.36	96.39	Low-quality	1.41	0.0	No	2	0	0	2	1	0.9424	1	0.9998741149902344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_40314_length_688_cov_2.077409	688	0.35	99.27	Low-quality	1.38	0.0	No	1	1	0	2	1	0.9682	1	0.9986410140991211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_52900_length_559_cov_1.123016	559	0.45	99.28	Low-quality	1.38	0.0	No	3	1	0	2	1	0.9523	1	0.9657265543937683	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	1	2	33.3	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_47553_length_606_cov_1.352087	606	0.33	92.41	Low-quality	1.35	0.0	No	1	1	0	2	1	0.9435	1	0.9978251457214355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_33829_length_788_cov_1.252387	788	0.46	91.24	Low-quality	1.34	0.0	No	1	1	0	2	1	0.9685	1	0.971825122833252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_44386_length_639_cov_1.393836	639	0.49	107.2	Low-quality	1.33	0.0	No	2	2	0	2	1	0.9593	1	0.9899847507476807	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_38423_length_714_cov_2.028832	714	0.4	97.62	Low-quality	1.32	0.0	No	2	1	0	2	1	0.9475	1	0.967375636100769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	1	1	50.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_2124_length_7819_cov_8.422076	7819	0.42	93.59	Low-quality	1.31	0.0	No	8	0	4	2	1	0.9603	1	0.9089773297309875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	8	2	6	25.0	0	0	0	0	0	2	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Bacteroides	95.9	iPHoP-RF;97.10	NA	NA	NA
metaspades_NODE_48027_length_601_cov_1.734432	601	0.33	92.51	Low-quality	1.31	0.0	No	2	2	0	2	1	0.9344	1	0.9839720726013184	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_53906_length_551_cov_1.344758	551	0.36	99.46	Low-quality	1.27	0.0	No	1	0	0	2	1	0.9646	1	0.9991240501403809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_41777_length_670_cov_1.305691	670	0.68	99.25	Low-quality	1.24	0.0	No	1	1	0	2	1	0.8368	1	0.9861246347427368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_58484_length_517_cov_1.274892	517	0.29	98.84	Low-quality	1.24	0.0	No	2	1	0	2	1	0.9323	1	0.9354575872421265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_55484_length_539_cov_1.022727	539	0.32	99.44	Low-quality	1.22	0.0	No	1	1	0	2	1	0.8229	1	0.9378926157951355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_48696_length_595_cov_1.272222	595	0.5	99.66	Low-quality	1.19	0.0	No	1	0	0	2	1	0.9613	1	0.9356384873390198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_49023_length_592_cov_1.260708	592	0.32	74.16	Low-quality	1.19	0.0	No	2	1	0	2	1	0.8826	1	0.940399706363678	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	1	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_21993_length_1101_cov_2.142447	1101	0.31	92.01	Low-quality	1.15	0.0	No	1	1	0	2	1	0.9698	1	0.9999503493309021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835832	0.110193	52/1000	Bacteriophage sp.	Unspecified	Unclassified	16953	NA	NA	NA	NA	NA	NA
metaspades_NODE_41099_length_678_cov_1.853933	678	0.43	97.94	Low-quality	1.15	0.0	No	2	0	0	2	1	0.9437	1	0.9994181394577026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29967_length_866_cov_2.233046	866	0.37	96.54	Low-quality	1.13	0.0	No	1	1	0	2	1	0.8868	1	0.9998880624771118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_38131_length_719_cov_1.070783	719	0.47	99.58	Low-quality	1.12	0.0	No	1	1	0	2	1	0.9473	1	0.9959683418273926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_23218_length_1055_cov_3.420000	1055	0.33	99.72	Low-quality	1.11	0.0	No	1	0	0	2	1	0.9701	1	0.98291015625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835832	0.124491	38/1000	Bacteriophage sp.	Unspecified	Unclassified	16953	NA	NA	NA	NA	NA	NA
metaspades_NODE_38045_length_720_cov_1.449624	720	0.34	99.31	Low-quality	1.08	0.0	No	2	1	0	2	1	0.8752	1	0.9019982814788818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_45445_length_627_cov_1.877622	627	0.57	103.51	Low-quality	1.08	0.0	No	2	2	0	2	1	0.8818	1	0.9998955726623535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4881_length_3535_cov_2.273276	3535	0.3	82.15	Low-quality	1.06	0.0	No	6	1	0	2	1	0.8567	1	0.9998346567153931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	1	5	16.7	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_30831_length_847_cov_1.292929	847	0.51	99.65	Low-quality	1.06	0.0	No	2	2	0	2	1	0.9501	1	0.9188684225082397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_32952_length_804_cov_1.762350	804	0.5	99.5	Low-quality	1.05	0.0	No	1	1	0	2	1	0.9286	1	0.925358772277832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_42424_length_662_cov_1.296540	662	0.45	99.55	Low-quality	1.04	0.0	No	1	0	0	2	1	0.8209	1	0.987483024597168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_54928_length_543_cov_1.485656	543	0.3	99.82	Low-quality	1.01	0.0	No	1	1	0	2	1	0.9554	1	0.9250152111053467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_25932_length_969_cov_1.376368	969	0.42	99.79	Low-quality	0.99	0.0	No	2	0	0	2	1	0.96	1	0.9937089681625366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_47969_length_602_cov_1.422303	602	0.38	99.34	Low-quality	0.95	0.0	No	2	1	0	2	1	0.9631	1	0.9205629825592041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_45282_length_629_cov_1.236934	629	0.45	99.52	Low-quality	0.94	0.0	No	1	1	0	2	1	0.9367	1	0.9976476430892944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_60079_length_506_cov_1.328160	506	0.51	100.4	Low-quality	0.94	0.0	No	2	1	0	2	1	0.9395	1	0.954727292060852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_53556_length_554_cov_1.162325	554	0.48	99.46	Low-quality	0.93	0.0	No	1	0	0	2	1	0.9284	1	0.9991614818572998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_9_length_1395_cov_2.405918_cutoff_5_type_circular	1395	0.37	85.95	Low-quality	0.86	0.0	No	4	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4	1	3	25.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_38580_length_712_cov_1.829528	712	0.51	99.72	Low-quality	0.85	0.0	No	1	1	0	2	1	0.9467	1	0.9845837354660034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_56574_length_530_cov_2.210526	530	0.51	80.0	Low-quality	0.82	0.0	No	2	0	0	2	1	0.8581	1	0.9740564823150635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_44005_length_643_cov_1.593537	643	0.52	102.18	Low-quality	0.8	0.0	No	3	1	0	2	1	0.9689	1	0.9814192056655884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	1	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_53667_length_553_cov_1.210843	553	0.29	98.92	Low-quality	0.79	0.0	No	2	2	0	2	1	0.8994	1	0.9667288064956665	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_52079_length_565_cov_1.435294	565	0.4	99.65	Low-quality	0.78	0.0	No	1	1	0	2	1	0.9329	1	0.961304783821106	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_57679_length_522_cov_1.935760	522	0.39	99.23	Low-quality	0.78	0.0	No	1	1	0	2	1	0.8951	1	0.9499911069869995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_51628_length_568_cov_2.307992	568	0.38	99.12	Low-quality	0.76	0.0	No	1	1	0	2	1	0.9512	1	0.9633690118789673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_39089_length_704_cov_2.956857	704	0.37	99.57	Low-quality	0.74	0.0	No	1	0	0	2	1	0.9694	1	0.9968680143356323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835832	0.124491	38/1000	Bacteriophage sp.	Unspecified	Unclassified	16953	NA	NA	NA	NA	NA	NA
metaspades_NODE_54497_length_546_cov_1.894094	546	0.67	99.27	Low-quality	0.72	0.0	No	1	1	0	2	1	0.8709	1	0.9962035417556763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_50111_length_581_cov_1.994297	581	0.42	96.9	Low-quality	0.69	0.0	No	1	1	0	2	1	0.9348	1	0.9923546314239502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Bacteroides	92.6	iPHoP-RF;94.70	NA	NA	NA
metaspades_NODE_25379_length_985_cov_1.861290	985	0.33	99.49	Low-quality	0.67	0.0	No	1	1	0	2	1	0.9638	1	0.995495080947876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_27160_length_935_cov_1.513636	935	0.42	101.18	Low-quality	0.67	0.0	No	2	0	0	2	1	0.8468	1	0.982871949672699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_59615_length_509_cov_1.570485	509	0.32	99.41	Low-quality	0.6	0.0	No	1	1	0	2	1	0.8871	1	0.999973475933075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_44774_length_634_cov_1.796200	634	0.41	99.68	Low-quality	0.51	0.0	No	1	1	0	2	1	0.906	1	0.9451265335083008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29178_length_884_cov_1.745476	884	0.33	99.66	Low-quality	0.5	0.0	No	1	1	0	2	1	0.9734	1	0.9997000694274902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835832	0.125715	37/1000	Bacteriophage sp.	Unspecified	Unclassified	16953	NA	NA	NA	NA	NA	NA
metaspades_NODE_55195_length_541_cov_1.430041	541	0.53	99.63	Low-quality	0.5	0.0	No	1	1	0	2	1	0.8774	1	0.9275153875350952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_30545_length_853_cov_1.585213	853	0.34	100.7	Low-quality	0.49	0.0	No	2	1	0	2	1	0.9403	1	0.9633547067642212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	0	0	1	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_41573_length_672_cov_1.781199	672	0.53	99.4	Low-quality	0.47	0.0	No	1	1	0	2	1	0.9499	1	0.9986565709114075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_57855_length_521_cov_1.452790	521	0.63	99.42	Low-quality	0.46	0.0	No	1	0	0	2	1	0.961	1	0.9564257264137268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_53978_length_550_cov_1.826263	550	0.45	99.64	Low-quality	0.45	0.0	No	1	1	0	2	1	0.9599	1	0.9262180328369141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_60196_length_505_cov_1.675556	505	0.34	97.82	Low-quality	0.41	0.0	No	1	1	0	2	1	0.7041	1	0.9476751089096069	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_43347_length_651_cov_1.001678	651	0.43	92.47	Low-quality	0.39	0.0	No	1	1	0	2	1	0.9604	1	0.9990904331207275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_38427_length_714_cov_1.889226	714	0.51	99.44	Low-quality	0.38	0.0	No	1	1	0	2	1	0.895	1	0.9992749691009521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_41966_length_667_cov_1.849673	667	0.32	99.7	Low-quality	0.38	0.0	No	1	1	0	2	1	0.923	1	0.9141321182250977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
