contig_id	length	gc_perc	cds_coding_density	checkv_quality	checkv_completeness	checkv_contamination	provirus	checkv_gene_count	checkv_viral_genes	checkv_host_genes	total_votes	genomad_hit	genomad_score	dvf_hit	dvf_score	genomad_taxonomy	genomad_topology	genomad_hallmarks	cds_total	cds_known	cds_unknown	cds_known_pct	phrog_head_packaging	phrog_tail	phrog_lysis	phrog_dna_metabolism	phrog_connector	phrog_integration_excision	phrog_moron_amg	phrog_other	phrog_transcription	trnas	tmrnas	crisprs	inphared_accession	inphared_mash_dist	inphared_hashes	inphared_description	inphared_host	inphared_family	inphared_ref_length	iphop_host_genus	iphop_confidence	iphop_methods	propagate_activity	propagate_cohen_d	propagate_ratio
metaspades_NODE_28064_length_1438_cov_2.274042	1438	0.43	95.2	Low-quality	3.38	0.0	No	2	2	0	2	1	0.9529	1	0.9998515844345093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_11645_length_2864_cov_2.623354	2864	0.51	85.2	Low-quality	3.36	0.0	No	2	1	0	2	1	0.8747	1	0.9919989705085754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	2	0	100.0	0	1	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Colicola	90.7	iPHoP-RF;93.10	NA	NA	NA
metaspades_NODE_29893_length_1369_cov_2.205479	1369	0.62	98.32	Low-quality	3.28	0.0	No	4	1	0	2	1	0.9363	1	0.9989928007125854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	1	3	25.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_38733_length_1119_cov_1.549812	1119	0.58	98.93	Low-quality	3.27	0.0	No	3	3	0	2	1	0.9547	1	0.930526852607727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	3	3	3	0	100.0	0	3	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_10890_length_3025_cov_7.346128	3025	0.33	93.06	Low-quality	3.25	0.0	No	8	0	0	2	1	0.9378	1	0.9987808465957642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	0	8	1	7	12.5	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_26031_length_1525_cov_1.965986	1525	0.47	93.25	Low-quality	3.25	0.0	No	3	3	0	2	1	0.9765	1	0.9987691640853882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	0	1	0	0	1	0	0	0	0	0	0	0	OL512804	0.154223	20/1000	Hafnia phage Pocitis76	Hafnia	Unclassified	44148	NA	NA	NA	NA	NA	NA
metaspades_NODE_8656_length_3678_cov_3.176097	3678	0.5	82.84	Low-quality	3.23	0.0	No	10	1	1	2	1	0.871	1	0.9791195392608643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	10	2	8	20.0	0	0	0	0	0	0	0	0	2	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_27412_length_1465_cov_2.445390	1465	0.51	99.66	Low-quality	3.2	0.0	No	4	3	0	2	1	0.9507	1	0.9884700179100037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	1	3	25.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_33757_length_1246_cov_1.699412	1246	0.62	99.76	Low-quality	3.2	0.0	No	2	2	0	2	1	0.9552	1	0.929680347442627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5205_length_5762_cov_3.314701	5762	0.36	99.95	Low-quality	3.14	0.0	No	1	0	0	2	1	0.9702	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.149777	22/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_9785_length_3315_cov_3.557055	3315	0.35	95.93	Low-quality	3.12	0.0	No	6	0	0	2	1	0.9782	1	0.9999901652336121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	0	6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	NC_055873	0.197292	8/1000	uncultured phage cr1_1	Unspecified	Suoliviridae	99882	NA	NA	NA	NA	NA	NA
metaspades_NODE_48716_length_929_cov_1.774600	929	0.33	67.17	Low-quality	3.07	0.0	No	3	3	0	2	1	0.9744	1	0.9995482563972473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	PQ675601	0.174408	13/1000	Lactococcus phage M50	Lactococcus	Unclassified	31359	NA	NA	NA	NA	NA	NA
metaspades_NODE_25057_length_1571_cov_1.881926	1571	0.59	99.3	Low-quality	3.05	0.0	No	3	0	0	2	1	0.9511	1	0.9281945824623108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	1	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_28017_length_1440_cov_2.355957	1440	0.43	102.92	Low-quality	3.05	0.0	No	3	1	0	2	1	0.9376	1	0.9784505367279053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_14690_length_2379_cov_3.291738	2379	0.36	99.62	Low-quality	3.02	0.0	No	3	2	0	2	1	0.9672	1	0.9717339277267456	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	1	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_19078_length_1938_cov_2.687201	1938	0.37	63.57	Low-quality	3.02	0.0	No	1	0	1	2	1	0.9556	1	0.9801355600357056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_20382_length_1842_cov_1.398433	1842	0.44	96.91	Low-quality	3.01	0.0	No	3	2	0	2	1	0.9385	1	0.9992517232894897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5255_length_5705_cov_26.556283	5705	0.44	97.9	Low-quality	3.0	25.87	Yes	10	2	1	2	1	0.9142	1	0.9943678379058838	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	10	3	7	30.0	0	0	0	0	0	0	0	2	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_18852_length_1956_cov_2.931089	1956	0.56	97.8	Low-quality	2.98	0.0	No	4	1	0	2	1	0.9142	1	0.985942006111145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	2	2	50.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_30274_length_1356_cov_2.120676	1356	0.54	98.75	Low-quality	2.97	0.0	No	2	1	0	2	1	0.8544	1	0.9153648018836975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5712_length_5284_cov_3.226430	5284	0.36	94.21	Low-quality	2.9	0.0	No	11	0	0	2	1	0.9822	1	0.9999924898147583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	11	1	10	9.1	0	0	0	0	0	0	0	1	0	0	0	0	MT835470	0.136948	29/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_59760_length_786_cov_1.541724	786	0.32	97.2	Low-quality	2.89	0.0	No	1	1	0	2	1	0.9493	1	0.9019458293914795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7655_length_4096_cov_2.196239	4096	0.36	98.68	Low-quality	2.88	0.0	No	2	0	0	2	1	0.9555	1	0.9739155769348145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5928_length_5112_cov_2.415068	5112	0.45	88.03	Low-quality	2.87	0.0	No	9	2	0	2	1	0.9767	1	0.967558741569519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	3	9	3	6	33.3	0	0	0	1	0	1	1	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_40717_length_1074_cov_1.184495	1074	0.38	80.63	Low-quality	2.84	0.0	No	4	1	0	2	1	0.9498	1	0.9996978044509888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	3	1	75.0	1	0	0	1	0	0	0	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_49845_length_913_cov_1.385781	913	0.45	83.24	Low-quality	2.81	0.0	No	2	1	0	2	1	0.969	1	0.997617244720459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_18_length_3243_cov_35.337334_cutoff_0_type_circular	3243	0.5	70.52	Low-quality	2.79	0.0	No	5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	5	0	5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_12021_length_2797_cov_3.268053	2797	0.5	94.03	Low-quality	2.74	0.0	No	7	0	0	2	1	0.9596	1	0.9864698052406311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	7	0	7	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_18761_length_1965_cov_1.986911	1965	0.59	90.74	Low-quality	2.74	0.0	No	5	1	0	2	1	0.9607	1	0.9981939196586609	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	5	2	3	40.0	0	1	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_10903_length_3023_cov_3.029313	3023	0.5	98.68	Low-quality	2.73	0.0	No	8	0	0	2	1	0.9682	1	0.9006160497665405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	8	0	8	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_34389_length_1227_cov_2.461604	1227	0.5	90.3	Low-quality	2.72	0.0	No	2	1	0	2	1	0.9093	1	0.9999726414680481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_56289_length_825_cov_1.915584	825	0.56	100.48	Low-quality	2.66	0.0	No	2	1	0	2	1	0.8925	1	0.9179911613464355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_44924_length_991_cov_1.929487	991	0.44	95.96	Low-quality	2.65	0.0	No	3	1	0	2	1	0.913	1	0.9931782484054565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	1	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_34406_length_1227_cov_1.810580	1227	0.53	90.95	Low-quality	2.64	0.0	No	3	1	0	2	1	0.9479	1	0.9893900156021118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	0	0	2	0	0	0	0	0	0	0	0	LR596903	0.138572	28/1000	Roseburia phage Shimadzu	Roseburia	Unclassified	44991	NA	NA	NA	NA	NA	NA
metaspades_NODE_6386_length_4787_cov_3.168005	4787	0.38	87.88	Low-quality	2.57	0.0	No	11	1	0	2	1	0.9741	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	11	1	10	9.1	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_27493_length_1462_cov_1.863539	1462	0.52	99.45	Low-quality	2.57	0.0	No	4	2	0	2	1	0.9771	1	0.9999977350234985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	2	2	50.0	0	0	2	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_34700_length_1218_cov_3.179708	1218	0.7	98.6	Low-quality	2.53	0.0	No	2	1	0	2	1	0.9246	1	0.9372682571411133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_52749_length_871_cov_1.980392	871	0.34	77.61	Low-quality	2.53	0.0	No	2	0	0	2	1	0.9431	1	0.937147319316864	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	1	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8631_length_3686_cov_18.814927	3686	0.5	93.38	Low-quality	2.52	0.0	No	5	0	3	2	1	0.7131	1	0.9603240489959717	Unclassified	No terminal repeats	0	5	1	4	20.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_47244_length_952_cov_1.602007	952	0.45	99.47	Low-quality	2.52	0.0	No	1	1	0	2	1	0.8385	1	0.9203627109527588	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_50747_length_900_cov_1.551479	900	0.43	99.56	Low-quality	2.52	0.0	No	1	1	0	2	1	0.9641	1	0.9960712194442749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6780_length_4542_cov_3.063963	4542	0.36	99.91	Low-quality	2.51	0.0	No	1	1	0	2	1	0.827	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_27880_length_1445_cov_2.441007	1445	0.46	90.03	Low-quality	2.5	0.0	No	1	1	0	2	1	0.8859	1	0.9778702259063721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_44509_length_999_cov_1.254237	999	0.27	99.6	Low-quality	2.5	0.0	No	1	1	0	2	1	0.9527	1	0.9004250168800354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46688_length_961_cov_1.818985	961	0.67	99.69	Low-quality	2.5	0.0	No	2	1	0	2	1	0.912	1	0.9980143308639526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_48190_length_937_cov_1.919501	937	0.65	99.79	Low-quality	2.48	0.0	No	1	1	0	2	1	0.9396	1	0.9645434617996216	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7887_length_3998_cov_2.804971	3998	0.38	96.92	Low-quality	2.47	0.0	No	4	4	0	2	1	0.9812	1	0.9983738660812378	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	1	3	25.0	0	0	0	0	0	0	0	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6834_length_4510_cov_3.292929	4510	0.38	91.31	Low-quality	2.46	0.0	No	7	2	0	2	1	0.9815	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	7	2	5	28.6	1	1	0	0	0	0	0	0	0	0	0	0	MT835470	0.145727	24/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_47469_length_948_cov_1.736842	948	0.42	100.74	Low-quality	2.42	0.0	No	2	2	0	2	1	0.7622	1	0.9984490871429443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_34331_length_1229_cov_1.534072	1229	0.53	45.32	Low-quality	2.41	0.0	No	1	1	0	2	1	0.9447	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_65972_length_724_cov_2.448430	724	0.34	100.83	Low-quality	2.39	0.0	No	2	2	0	2	1	0.9271	1	0.9998507499694824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	1	0	0	1	0	0	0	0	0	0	0	0	B4PORFSX	0.145727	24/1000	Lactococcus phage phi41	Lactococcus	Unclassified	10170	NA	NA	NA	NA	NA	NA
metaspades_NODE_7182_length_4337_cov_3.133349	4337	0.35	99.84	Low-quality	2.38	0.0	No	2	0	0	2	1	0.7721	1	0.9999979138374329	Unclassified	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.149777	22/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_17067_length_2112_cov_2.571706	2112	0.51	98.39	Low-quality	2.37	0.0	No	4	2	0	2	1	0.9667	1	0.99971604347229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	2	2	50.0	0	0	0	2	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46433_length_964_cov_19.008801	964	0.42	98.44	Low-quality	2.37	0.0	No	2	1	0	2	1	0.8507	1	0.9537225961685181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	PQ571275	0.156619	19/1000	Bacteroides phage BS-TP2	Bacteroides	Unclassified	57555	NA	NA	NA	NA	NA	NA
metaspades_NODE_46823_length_959_cov_1.713496	959	0.54	95.2	Low-quality	2.35	0.0	No	2	1	0	2	1	0.9395	1	0.9747694134712219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_20221_length_1852_cov_1.780746	1852	0.37	93.57	Low-quality	2.34	0.0	No	4	2	0	2	1	0.9592	1	0.9997556209564209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	3	1	75.0	2	0	0	0	0	0	0	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_53940_length_855_cov_2.421250	855	0.29	95.2	Low-quality	2.34	0.0	No	2	1	0	2	1	0.9461	1	0.9304270148277283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_54579_length_847_cov_2.272727	847	0.41	90.44	Low-quality	2.33	0.0	No	2	0	0	2	1	0.7956	1	0.9999604225158691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_24415_length_1602_cov_1.602456	1602	0.65	99.81	Low-quality	2.31	0.0	No	3	2	0	2	1	0.8477	1	0.998759388923645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	1	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_27072_length_1479_cov_3.642556	1479	0.36	99.73	Low-quality	2.31	0.0	No	1	0	0	2	1	0.93	1	0.9547401070594788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_28924_length_1405_cov_1.759259	1405	0.47	93.31	Low-quality	2.3	0.0	No	3	1	0	2	1	0.9651	1	0.9999992847442627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_40562_length_1077_cov_1.727006	1077	0.5	95.36	Low-quality	2.3	0.0	No	2	1	0	2	1	0.9625	1	0.9916000366210938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_49783_length_913_cov_3.206294	913	0.42	100.0	Low-quality	2.3	0.0	No	2	1	0	2	1	0.9583	1	0.9843946695327759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_41172_length_1064_cov_1.395441	1064	0.6	104.32	Low-quality	2.23	0.0	No	3	2	0	2	1	0.9065	1	0.9396304488182068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_42242_length_1042_cov_2.181358	1042	0.53	99.81	Low-quality	2.23	0.0	No	1	1	0	2	1	0.9549	1	0.950380265712738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	LR596903	0.156619	19/1000	Roseburia phage Shimadzu	Roseburia	Unclassified	44991	NA	NA	NA	NA	NA	NA
